GAME DATE,H_TEAM,H_FINAL,H_MIN,H_PTS,H_FGM,H_FGA,H_FG%,H_3PM,H_3PA,H_3P%,H_FTM,H_FTA,H_FT%,H_OREB,H_DREB,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PF,H_+/-,A_TEAM,A_FINAL,A_MIN,A_PTS,A_FGM,A_FGA,A_FG%,A_3PM,A_3PA,A_3P%,A_FTM,A_FTA,A_FT%,A_OREB,A_DREB,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PF,A_+/-,POINT_TOTAL
03/10/2023,SAS,1,48.0,128.0,51.0,94.0,54.3,13.0,33.0,39.4,13.0,17.0,76.5,13.0,37.0,50.0,31.0,19.0,10.0,0.0,20.0,8.0,DEN,0,48.0,120.0,44.0,90.0,48.9,13.0,35.0,37.1,19.0,20.0,95.0,8.0,25.0,33.0,32.0,14.0,14.0,4.0,14.0,-8.0,248.0
03/10/2023,PHI,1,48.0,120.0,43.0,83.0,51.8,11.0,30.0,36.7,23.0,29.0,79.3,12.0,30.0,42.0,25.0,10.0,7.0,4.0,24.0,1.0,POR,0,48.0,119.0,42.0,80.0,52.5,15.0,36.0,41.7,20.0,30.0,66.7,5.0,31.0,36.0,24.0,9.0,6.0,3.0,17.0,-1.0,239.0
03/10/2023,MIN,0,53.0,123.0,48.0,98.0,49.0,9.0,30.0,30.0,18.0,29.0,62.1,12.0,35.0,47.0,29.0,14.0,10.0,6.0,21.0,-1.0,BKN,1,53.0,124.0,42.0,91.0,46.2,16.0,34.0,47.1,24.0,33.0,72.7,12.0,36.0,48.0,20.0,15.0,7.0,5.0,26.0,1.0,247.0
03/09/2023,ORL,0,48.0,124.0,44.0,94.0,46.8,16.0,34.0,47.1,20.0,31.0,64.5,12.0,24.0,36.0,21.0,10.0,9.0,4.0,16.0,-7.0,UTA,1,48.0,131.0,49.0,88.0,55.7,13.0,34.0,38.2,20.0,21.0,95.2,11.0,31.0,42.0,27.0,18.0,7.0,8.0,26.0,7.0,255.0
03/09/2023,SAC,1,48.0,122.0,44.0,84.0,52.4,10.0,32.0,31.3,24.0,32.0,75.0,6.0,36.0,42.0,28.0,12.0,10.0,3.0,21.0,5.0,NYK,0,48.0,117.0,42.0,101.0,41.6,13.0,50.0,26.0,20.0,31.0,64.5,23.0,35.0,58.0,27.0,14.0,8.0,1.0,25.0,-5.0,239.0
03/09/2023,MIL,1,48.0,118.0,44.0,104.0,42.3,19.0,50.0,38.0,11.0,14.0,78.6,20.0,41.0,61.0,33.0,16.0,8.0,12.0,14.0,5.0,BKN,0,48.0,113.0,41.0,104.0,39.4,14.0,36.0,38.9,17.0,17.0,100.0,15.0,32.0,47.0,20.0,14.0,10.0,4.0,12.0,-5.0,231.0
03/09/2023,IND,1,53.0,134.0,48.0,100.0,48.0,18.0,45.0,40.0,20.0,21.0,95.2,8.0,34.0,42.0,34.0,12.0,12.0,15.0,21.0,9.0,HOU,0,53.0,125.0,49.0,107.0,45.8,6.0,17.0,35.3,21.0,29.0,72.4,20.0,38.0,58.0,18.0,17.0,6.0,6.0,22.0,-9.0,259.0
03/09/2023,DET,0,48.0,103.0,40.0,89.0,44.9,7.0,21.0,33.3,16.0,20.0,80.0,17.0,31.0,48.0,20.0,19.0,5.0,4.0,22.0,-10.0,CHA,1,48.0,113.0,43.0,86.0,50.0,8.0,24.0,33.3,19.0,32.0,59.4,13.0,31.0,44.0,24.0,13.0,11.0,9.0,18.0,10.0,216.0
03/09/2023,MEM,1,48.0,131.0,50.0,93.0,53.8,18.0,40.0,45.0,13.0,18.0,72.2,9.0,33.0,42.0,36.0,14.0,6.0,3.0,18.0,21.0,GSW,0,48.0,110.0,36.0,82.0,43.9,15.0,45.0,33.3,23.0,24.0,95.8,8.0,24.0,32.0,25.0,17.0,9.0,3.0,17.0,-21.0,241.0
03/08/2023,MIA,0,48.0,100.0,35.0,70.0,50.0,8.0,29.0,27.6,22.0,29.0,75.9,10.0,27.0,37.0,22.0,24.0,7.0,4.0,19.0,-4.0,CLE,1,48.0,104.0,39.0,80.0,48.8,9.0,28.0,32.1,17.0,19.0,89.5,7.0,25.0,32.0,26.0,17.0,13.0,3.0,23.0,4.0,204.0
03/08/2023,LAC,1,48.0,108.0,39.0,71.0,54.9,6.0,20.0,30.0,24.0,31.0,77.4,9.0,35.0,44.0,23.0,17.0,9.0,4.0,18.0,8.0,TOR,0,48.0,100.0,37.0,96.0,38.5,13.0,32.0,40.6,13.0,14.0,92.9,15.0,26.0,41.0,21.0,12.0,12.0,2.0,23.0,-8.0,208.0
03/08/2023,PHX,1,48.0,132.0,49.0,94.0,52.1,20.0,43.0,46.5,14.0,16.0,87.5,14.0,40.0,54.0,31.0,15.0,10.0,7.0,17.0,31.0,OKC,0,48.0,101.0,33.0,88.0,37.5,15.0,43.0,34.9,20.0,21.0,95.2,7.0,30.0,37.0,23.0,16.0,9.0,2.0,13.0,-31.0,233.0
03/08/2023,DEN,0,48.0,96.0,37.0,88.0,42.0,15.0,40.0,37.5,7.0,15.0,46.7,11.0,33.0,44.0,26.0,11.0,5.0,2.0,16.0,-21.0,CHI,1,48.0,117.0,46.0,89.0,51.7,8.0,24.0,33.3,17.0,18.0,94.4,9.0,41.0,50.0,26.0,9.0,9.0,2.0,16.0,21.0,213.0
03/08/2023,BOS,1,48.0,115.0,42.0,88.0,47.7,18.0,49.0,36.7,13.0,20.0,65.0,5.0,40.0,45.0,26.0,11.0,9.0,2.0,20.0,22.0,POR,0,48.0,93.0,30.0,82.0,36.6,11.0,39.0,28.2,22.0,27.0,81.5,6.0,41.0,47.0,18.0,16.0,5.0,2.0,19.0,-22.0,208.0
03/08/2023,WAS,0,48.0,120.0,47.0,83.0,56.6,12.0,29.0,41.4,14.0,17.0,82.4,6.0,33.0,39.0,34.0,19.0,9.0,1.0,16.0,-2.0,ATL,1,48.0,122.0,45.0,85.0,52.9,12.0,29.0,41.4,20.0,26.0,76.9,8.0,28.0,36.0,26.0,11.0,11.0,5.0,17.0,2.0,242.0
03/08/2023,NOP,1,48.0,113.0,42.0,83.0,50.6,13.0,27.0,48.1,16.0,18.0,88.9,9.0,40.0,49.0,32.0,15.0,4.0,6.0,19.0,7.0,DAL,0,48.0,106.0,38.0,88.0,43.2,16.0,46.0,34.8,14.0,19.0,73.7,5.0,29.0,34.0,24.0,9.0,7.0,0.0,18.0,-7.0,219.0
03/07/2023,ORL,0,48.0,123.0,50.0,100.0,50.0,9.0,30.0,30.0,14.0,19.0,73.7,10.0,28.0,38.0,24.0,13.0,7.0,0.0,22.0,-11.0,MIL,1,48.0,134.0,46.0,78.0,59.0,10.0,28.0,35.7,32.0,34.0,94.1,3.0,35.0,38.0,28.0,17.0,5.0,5.0,18.0,11.0,257.0
03/07/2023,MIN,0,48.0,94.0,34.0,86.0,39.5,11.0,36.0,30.6,15.0,21.0,71.4,6.0,28.0,34.0,19.0,11.0,9.0,7.0,16.0,-23.0,PHI,1,48.0,117.0,40.0,81.0,49.4,15.0,25.0,60.0,22.0,23.0,95.7,8.0,46.0,54.0,21.0,16.0,8.0,6.0,17.0,23.0,211.0
